SP,Appear Time,Appear,Species name
Macaca nemestrina,5:30:00 PM,0.7292,Macaca nemestrina
Macaca nemestrina,6:00:00 PM,0.7500,Macaca nemestrina
Macaca nemestrina,5:00:00 PM,0.7083,Macaca nemestrina
Macaca nemestrina,5:30:00 PM,0.7292,Macaca nemestrina
Macaca nemestrina,1:00:00 AM,0.0417,Macaca nemestrina
Macaca nemestrina,7:00:00 AM,0.2917,Macaca nemestrina
Macaca nemestrina,5:30:00 PM,0.7292,Macaca nemestrina
Macaca nemestrina,9:00:00 AM,0.3750,Macaca nemestrina
Macaca nemestrina,4:30:00 PM,0.6875,Macaca nemestrina
Macaca nemestrina,5:00:00 PM,0.7083,Macaca nemestrina
Macaca nemestrina,5:30:00 PM,0.7292,Macaca nemestrina
Macaca nemestrina,6:00:00 PM,0.7500,Macaca nemestrina
Macaca nemestrina,9:00:00 AM,0.3750,Macaca nemestrina
Macaca nemestrina,10:30:00 AM,0.4375,Macaca nemestrina
Macaca nemestrina,11:00:00 AM,0.4583,Macaca nemestrina
Macaca nemestrina,11:30:00 AM,0.4792,Macaca nemestrina
Macaca nemestrina,3:00:00 PM,0.6250,Macaca nemestrina
Macaca nemestrina,10:00:00 AM,0.4167,Macaca nemestrina
Macaca nemestrina,7:30:00 PM,0.8125,Macaca nemestrina
Macaca nemestrina,6:00:00 AM,0.2500,Macaca nemestrina
Macaca nemestrina,2:30:00 PM,0.6042,Macaca nemestrina
Macaca nemestrina,11:30:00 AM,0.4792,Macaca nemestrina
Macaca nemestrina,7:30:00 AM,0.3125,Macaca nemestrina
Macaca nemestrina,2:30:00 PM,0.6042,Macaca nemestrina
Macaca nemestrina,11:30:00 AM,0.4792,Macaca nemestrina
Macaca nemestrina,12:00:00 PM,0.5000,Macaca nemestrina
Macaca nemestrina,8:00:00 AM,0.3333,Macaca nemestrina
Macaca nemestrina,9:30:00 AM,0.3958,Macaca nemestrina
Macaca nemestrina,9:00:00 AM,0.3750,Macaca nemestrina
Macaca nemestrina,9:00:00 AM,0.3750,Macaca nemestrina
Macaca nemestrina,9:30:00 AM,0.3958,Macaca nemestrina
Macaca nemestrina,4:30:00 PM,0.6875,Macaca nemestrina
Macaca nemestrina,12:00:00 PM,0.5000,Macaca nemestrina
Macaca nemestrina,12:30:00 PM,0.5208,Macaca nemestrina
Macaca nemestrina,4:00:00 PM,0.6667,Macaca nemestrina
Macaca nemestrina,12:00:00 PM,0.5000,Macaca nemestrina
Macaca nemestrina,10:00:00 AM,0.4167,Macaca nemestrina
Macaca nemestrina,3:00:00 PM,0.6250,Macaca nemestrina
Macaca nemestrina,5:30:00 PM,0.7292,Macaca nemestrina
Macaca nemestrina,12:30:00 PM,0.5208,Macaca nemestrina
Macaca nemestrina,2:00:00 PM,0.5833,Macaca nemestrina
Macaca nemestrina,1:00:00 PM,0.5417,Macaca nemestrina
Macaca nemestrina,7:00:00 AM,0.2917,Macaca nemestrina
Macaca nemestrina,8:30:00 AM,0.3542,Macaca nemestrina
Macaca nemestrina,12:30:00 PM,0.5208,Macaca nemestrina
Macaca nemestrina,4:00:00 PM,0.6667,Macaca nemestrina
Macaca nemestrina,8:30:00 PM,0.8542,Macaca nemestrina
Macaca nemestrina,1:00:00 AM,0.0417,Macaca nemestrina
Macaca nemestrina,4:00:00 AM,0.1667,Macaca nemestrina
Macaca nemestrina,5:00:00 AM,0.2083,Macaca nemestrina
Macaca nemestrina,1:00:00 PM,0.5417,Macaca nemestrina
Macaca nemestrina,12:30:00 PM,0.5208,Macaca nemestrina
Macaca nemestrina,9:30:00 AM,0.3958,Macaca nemestrina
Macaca nemestrina,3:00:00 PM,0.6250,Macaca nemestrina
Macaca nemestrina,1:00:00 PM,0.5417,Macaca nemestrina
Macaca nemestrina,3:00:00 PM,0.6250,Macaca nemestrina
Macaca nemestrina,9:00:00 AM,0.3750,Macaca nemestrina
Macaca nemestrina,2:30:00 PM,0.6042,Macaca nemestrina
Macaca nemestrina,11:30:00 AM,0.4792,Macaca nemestrina
Macaca nemestrina,8:00:00 AM,0.3333,Macaca nemestrina
Macaca nemestrina,11:00:00 AM,0.4583,Macaca nemestrina
Macaca nemestrina,11:00:00 AM,0.4583,Macaca nemestrina
Macaca nemestrina,11:30:00 AM,0.4792,Macaca nemestrina
Macaca nemestrina,10:00:00 AM,0.4167,Macaca nemestrina
Macaca nemestrina,2:30:00 PM,0.6042,Macaca nemestrina
Macaca nemestrina,3:00:00 PM,0.6250,Macaca nemestrina
Macaca nemestrina,2:00:00 PM,0.5833,Macaca nemestrina
Macaca nemestrina,3:00:00 PM,0.6250,Macaca nemestrina
Macaca nemestrina,7:00:00 AM,0.2917,Macaca nemestrina
Macaca nemestrina,10:30:00 AM,0.4375,Macaca nemestrina
Macaca nemestrina,12:30:00 PM,0.5208,Macaca nemestrina
Macaca nemestrina,7:00:00 AM,0.2917,Macaca nemestrina
Macaca nemestrina,11:00:00 AM,0.4583,Macaca nemestrina
Presbytis percura,4:30:00 PM,0.6875,Presbytis percura
Presbytis percura,8:30:00 AM,0.3542,Presbytis percura
Presbytis percura,4:30:00 PM,0.6875,Presbytis percura
Presbytis percura,10:00:00 AM,0.4167,Presbytis percura
Presbytis percura,8:30:00 AM,0.3542,Presbytis percura
Presbytis percura,10:30:00 AM,0.4375,Presbytis percura
Presbytis percura,11:30:00 AM,0.4792,Presbytis percura
Presbytis percura,11:30:00 AM,0.4792,Presbytis percura
Presbytis percura,12:00:00 PM,0.5000,Presbytis percura
Presbytis percura,2:30:00 PM,0.6042,Presbytis percura
Presbytis percura,1:30:00 PM,0.5625,Presbytis percura
Presbytis percura,12:30:00 PM,0.5208,Presbytis percura
Presbytis percura,1:00:00 PM,0.5417,Presbytis percura
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,4:00:00 AM,0.1667,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,10:30:00 PM,0.9375,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,5:30:00 PM,0.7292,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,3:30:00 PM,0.6458,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,5:00:00 AM,0.2083,Sus scrofa
Sus scrofa,5:30:00 AM,0.2292,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,5:30:00 AM,0.2292,Sus scrofa
Sus scrofa,6:00:00 AM,0.2500,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,10:00:00 AM,0.4167,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,4:30:00 AM,0.1875,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,1:00:00 AM,0.0417,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,7:00:00 AM,0.2917,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,8:30:00 AM,0.3542,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,9:00:00 AM,0.3750,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,5:30:00 PM,0.7292,Sus scrofa
Sus scrofa,5:00:00 AM,0.2083,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,6:30:00 AM,0.2708,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,6:30:00 PM,0.7708,Sus scrofa
Sus scrofa,4:00:00 PM,0.6667,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,11:00:00 AM,0.4583,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,4:30:00 PM,0.6875,Sus scrofa
Sus scrofa,8:00:00 AM,0.3333,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,12:30:00 PM,0.5208,Sus scrofa
Sus scrofa,9:30:00 AM,0.3958,Sus scrofa
Sus scrofa,2:00:00 PM,0.5833,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,3:00:00 PM,0.6250,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,11:30:00 AM,0.4792,Sus scrofa
Sus scrofa,1:30:00 PM,0.5625,Sus scrofa
Sus scrofa,7:30:00 AM,0.3125,Sus scrofa
Sus scrofa,10:30:00 AM,0.4375,Sus scrofa
Sus scrofa,1:00:00 PM,0.5417,Sus scrofa
Sus scrofa,2:30:00 PM,0.6042,Sus scrofa
Sus scrofa,5:30:00 PM,0.7292,Sus scrofa
Sus scrofa,12:00:00 PM,0.5000,Sus scrofa
Sus scrofa,5:00:00 PM,0.7083,Sus scrofa
Sus scrofa,5:30:00 PM,0.7292,Sus scrofa
Tragulus kanchil,7:30:00 AM,0.3125,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,10:30:00 PM,0.9375,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,5:30:00 AM,0.2292,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,11:30:00 PM,0.9792,Tragulus kanchil
Tragulus kanchil,2:30:00 AM,0.1042,Tragulus kanchil
Tragulus kanchil,5:30:00 AM,0.2292,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,6:00:00 PM,0.7500,Tragulus kanchil
Tragulus kanchil,9:30:00 AM,0.3958,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,12:00:00 PM,0.5000,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,9:00:00 AM,0.3750,Tragulus kanchil
Tragulus kanchil,10:00:00 AM,0.4167,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,8:00:00 AM,0.3333,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,4:30:00 PM,0.6875,Tragulus kanchil
Tragulus kanchil,3:30:00 PM,0.6458,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,2:30:00 PM,0.6042,Tragulus kanchil
Tragulus kanchil,6:00:00 PM,0.7500,Tragulus kanchil
Tragulus kanchil,10:00:00 AM,0.4167,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:30:00 AM,0.2292,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,9:30:00 AM,0.3958,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,4:30:00 PM,0.6875,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,8:30:00 AM,0.3542,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,11:30:00 AM,0.4792,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,10:00:00 AM,0.4167,Tragulus kanchil
Tragulus kanchil,4:30:00 PM,0.6875,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,11:00:00 AM,0.4583,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,6:00:00 PM,0.7500,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,4:30:00 PM,0.6875,Tragulus kanchil
Tragulus kanchil,8:00:00 AM,0.3333,Tragulus kanchil
Tragulus kanchil,3:30:00 PM,0.6458,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,4:30:00 PM,0.6875,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,12:00:00 PM,0.5000,Tragulus kanchil
Tragulus kanchil,12:30:00 PM,0.5208,Tragulus kanchil
Tragulus kanchil,1:00:00 PM,0.5417,Tragulus kanchil
Tragulus kanchil,10:00:00 AM,0.4167,Tragulus kanchil
Tragulus kanchil,10:30:00 AM,0.4375,Tragulus kanchil
Tragulus kanchil,11:00:00 AM,0.4583,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,10:00:00 AM,0.4167,Tragulus kanchil
Tragulus kanchil,9:30:00 AM,0.3958,Tragulus kanchil
Tragulus kanchil,2:00:00 PM,0.5833,Tragulus kanchil
Tragulus kanchil,4:00:00 PM,0.6667,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,6:30:00 PM,0.7708,Tragulus kanchil
Tragulus kanchil,6:30:00 PM,0.7708,Tragulus kanchil
Tragulus kanchil,9:00:00 AM,0.3750,Tragulus kanchil
Tragulus kanchil,6:00:00 PM,0.7500,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,6:30:00 PM,0.7708,Tragulus kanchil
Tragulus kanchil,6:00:00 PM,0.7500,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,6:30:00 AM,0.2708,Tragulus kanchil
Tragulus kanchil,1:00:00 AM,0.0417,Tragulus kanchil
Tragulus kanchil,7:00:00 AM,0.2917,Tragulus kanchil
Tragulus kanchil,8:00:00 AM,0.3333,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,5:00:00 PM,0.7083,Tragulus kanchil
Tragulus kanchil,5:30:00 PM,0.7292,Tragulus kanchil
Tragulus kanchil,6:00:00 AM,0.2500,Tragulus kanchil
Tragulus kanchil,7:30:00 AM,0.3125,Tragulus kanchil
Tragulus kanchil,8:00:00 AM,0.3333,Tragulus kanchil
